Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2001/11/1,Tajikistan,1.8,10.87,1.093107143719432,6407377.0,45248.0,1080772551.29433,2.48,0.6397,-40774.0,0.0,24.825180567763528,13.06265722910564,-7.13407156729141,-26.5173666424221,0.0657881778108005
2001/12/1,Tajikistan,2.3,14.13,1.2017078328715896,6407377.0,45248.0,1080772551.29433,2.55,1.0766,-40774.0,0.0,37.8494728968253,8.420913478892373,-11.3576615692957,-28.039393980785,0.0418481202917397
2002/1/1,Tajikistan,1.6,13.13,0.9487089971904092,6531669.0,44126.0,1221106220.2868,2.55,0.3488,-59679.0,1050.0,29.16773645122388,6.522744525376197,-13.6392029314565,-31.48123260416,0.0353763808951388
2002/2/1,Tajikistan,0.9,12.75,1.1119370294142774,6531669.0,44126.0,1221106220.2868,2.65,0.5319,-59679.0,0.0,48.97047716217151,7.429534394400491,-10.5821544000659,-27.5924353554135,0.04162193443785
2002/3/1,Tajikistan,0.4,11.62,0.9361619952760344,6531669.0,44126.0,1221106220.2868,2.68,-0.6213,-59679.0,1130.0,55.14592426294073,14.541977162514968,-5.34015081058237,-23.3133734549245,0.0848942232194219
2002/4/1,Tajikistan,3.1,12.85,1.5044275612988216,6531669.0,44126.0,1221106220.2868,2.6808,1.1004,-59679.0,0.0,86.69703851830141,19.18448852962922,-0.807675006152408,-17.9929800033569,0.132580333706945
2002/5/1,Tajikistan,0.4,10.87,1.237192442816316,6531669.0,44126.0,1221106220.2868,2.7021,0.6879,-59679.0,408.0,53.44480595800468,25.24032193665863,3.186619884995196,-15.501311652891,0.1688145296539144
2002/6/1,Tajikistan,-0.7,10.99,0.9831176524381992,6531669.0,44126.0,1221106220.2868,2.7041,1.0604,-59679.0,1500.0,21.437699460652595,31.579542329576327,8.764107517402806,-11.8278659820556,0.1978232861690644
2002/7/1,Tajikistan,0.8,12.24,0.5197688446207016,6531669.0,44126.0,1221106220.2868,2.7126,0.4674,-59679.0,0.0,9.800120778870172,33.207615296558686,11.698218953737182,-7.96165553677462,0.2122284317182398
2002/8/1,Tajikistan,0.5,14.02,0.2066586015282024,6531669.0,44126.0,1221106220.2868,2.8454,-0.3837,-59679.0,1713.0,5.280860901168822,33.20410766191384,13.794697652200623,-6.1013700136574,0.1935914215388022
2002/9/1,Tajikistan,2.9,18.15,4.154299428394308,6531669.0,44126.0,1221106220.2868,2.9249,0.3068,-59679.0,0.0,5.086185287138972,27.03288747999403,7.404249434393819,-12.3205359141031,0.1641076290448106
2002/10/1,Tajikistan,0.4,17.36,0.573819138302117,6531669.0,44126.0,1221106220.2868,2.9527,-0.8207,-59679.0,0.0,12.381298780844372,21.90084913520405,3.0772833042852312,-16.9571896542784,0.1397389255867354
2002/11/1,Tajikistan,0.6,15.8,0.8239013795347513,6531669.0,44126.0,1221106220.2868,2.9882,-0.3237,-59679.0,0.0,18.647388300118784,12.73732975853818,-4.45656252187467,-23.8846700244479,0.1087449735985321
2002/12/1,Tajikistan,2.8,16.44,1.650545964004479,6531669.0,44126.0,1221106220.2868,3.0,1.571,-59679.0,0.0,52.89116438758265,2.9893523882794284,-12.7730496098273,-28.0107893707931,0.0199406494752213
2003/1/1,Tajikistan,3.7,19.15,0.5729990453064505,6658575.0,42381.0,1555318261.4172,3.0355,-1.1093,-55398.0,0.0,18.28439721070402,7.219898437171878,-11.4583423033415,-29.4566414863832,0.0490961422136841
2003/2/1,Tajikistan,1.5,19.94,1.4083549291466366,6658575.0,42381.0,1555318261.4172,3.068,0.7457,-55398.0,181.0,57.886895432652,7.956273310525091,-10.5262315080718,-27.134352270762,0.0393543487191902
2003/3/1,Tajikistan,2.5,22.77,1.465921007842704,6658575.0,42381.0,1555318261.4172,3.081,1.3082,-55398.0,0.0,86.95759974578684,10.840316801173742,-7.97423477160157,-24.2507476519512,0.069316411646984
2003/4/1,Tajikistan,1.4,20.49,2.199713393320626,6658575.0,42381.0,1555318261.4172,3.09,1.5649,-55398.0,6000.0,115.33055029606254,17.240590858459484,-1.24940154736088,-17.0628542370266,0.1235950678075333
2003/5/1,Tajikistan,-0.4,19.42,1.2385976675586543,6658575.0,42381.0,1555318261.4172,3.09,0.8481,-55398.0,0.0,47.86206730245333,22.38474471389611,1.2103542084709602,-17.4034094779721,0.1742258426238866
2003/6/1,Tajikistan,-0.8,19.28,1.623021575735498,6658575.0,42381.0,1555318261.4172,3.09,1.4529,-55398.0,1755.0,23.214204652741287,30.292058202955506,8.153475757927481,-11.5368127822875,0.2049738370314366
2003/7/1,Tajikistan,-0.4,17.69,0.3899672294004617,6658575.0,42381.0,1555318261.4172,3.0908,0.07,-55398.0,0.0,10.524602893276974,34.68906889474522,13.993265607571288,-5.75741705535557,0.2169541482345346
2003/8/1,Tajikistan,-0.3,16.63,0.2776198058179704,6658575.0,42381.0,1555318261.4172,3.09,0.6801,-55398.0,0.0,6.704636216447288,32.27849633001512,12.278181425746595,-7.08077103809642,0.1996518984332396
2003/9/1,Tajikistan,1.1,14.34,0.3042402585384021,6658575.0,42381.0,1555318261.4172,3.09,0.3756,-55398.0,0.0,3.1873281729920584,26.860146798027927,8.01436768403562,-10.8947631412082,0.1687021130856635
2003/10/1,Tajikistan,3.8,18.7,1.0462119957429754,6658575.0,42381.0,1555318261.4172,3.0544,-0.0162,-55398.0,256.0,21.036911904981903,20.637229312363505,-0.359791605580255,-21.6799303608555,0.139467086260902
2003/11/1,Tajikistan,0.6,18.7,1.527027586660907,6658575.0,42381.0,1555318261.4172,2.961,1.1949,-55398.0,0.0,38.49317476606942,10.1083308325874,-8.6184080247155,-26.1896699269612,0.088568195705847
2003/12/1,Tajikistan,0.3,15.47,1.0377472435709454,6658575.0,42381.0,1555318261.4172,2.9565,0.7663,-55398.0,0.0,34.84909416135149,5.175135241272642,-12.658417708926,-28.9389781869867,0.0324519185889049
2004/1/1,Tajikistan,0.7,11.72,1.266995624647423,6790547.0,41761.0,2076176869.41089,2.905,1.0667,-54640.0,0.0,40.87337645928788,7.573961061046987,-11.7623768225379,-28.5734578737648,0.0447297614278729
2004/2/1,Tajikistan,0.2,10.11,0.7128223241175188,6790547.0,41761.0,2076176869.41089,2.9,-1.1022,-54640.0,0.0,28.507790531636644,10.427044103337437,-9.41876290591784,-26.816032966526,0.0625327078706711
2004/3/1,Tajikistan,0.1,7.22,0.9424440878997375,6790547.0,41761.0,2076176869.41089,2.9077,0.6013,-54640.0,0.0,53.01642637522664,14.183625793457054,-4.80485009039398,-21.9854901549636,0.0845050933308637
2004/4/1,Tajikistan,0.2,5.79,1.1043273019849404,6790547.0,41761.0,2076176869.41089,2.912,-0.0113,-54640.0,180.0,60.580020313109976,18.833698590596555,-0.688465740380365,-18.9482594172159,0.1403236570718201
2004/5/1,Tajikistan,0.1,6.39,1.0523802507375593,6790547.0,41761.0,2076176869.41089,2.9241,-0.4797,-54640.0,0.0,42.80989171774374,26.73824175762877,3.659676759460978,-14.8055381692865,0.1756620414583652
2004/6/1,Tajikistan,-0.3,6.99,0.5678283105788021,6790547.0,41761.0,2076176869.41089,2.9813,-0.6988,-54640.0,0.0,12.444913137300102,32.35755119323733,8.891871432601931,-12.2151701609293,0.1975260437320924
